t,S(t),A_mean(t),f_mean(t),effort(t),cpu_step(t),C(t),E(t),L(t),variance_d2S,entropy_S,effort_status,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio
32.200000,0.007384,1.000000,0.455943,0.000000,0.000005,0.774404,0.921739,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
32.300000,-0.118671,1.000000,0.455943,0.000000,0.000005,0.774259,0.921687,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
32.400000,-0.244464,1.000000,0.455943,0.000000,0.000005,0.774119,0.921636,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
32.500000,-0.369736,1.000000,0.455943,0.000000,0.000005,0.773983,0.921587,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
32.600000,-0.494226,1.000000,0.455943,0.000000,0.000005,0.773852,0.921539,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
32.700000,-0.617676,1.000000,0.455943,0.000000,0.000005,0.773725,0.921493,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
32.800000,-0.739831,1.000000,0.455943,0.000000,0.000005,0.773602,0.921449,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
32.900000,-0.860436,1.000000,0.455943,0.000000,0.000005,0.773483,0.921406,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
33.000000,-0.979242,1.000000,0.455943,0.000000,0.000005,0.773368,0.921364,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
33.100000,-1.096003,1.000000,0.455943,0.000000,0.000005,0.773257,0.921324,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
33.200000,-1.210477,1.000000,0.455943,0.000000,0.000005,0.773150,0.921285,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
33.300000,-1.322426,1.000000,0.455943,0.000000,0.000005,0.773046,0.921248,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
33.400000,-1.431618,1.000000,0.455943,0.000000,0.000005,0.772945,0.921211,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
33.500000,-1.537827,1.000000,0.455943,0.000000,0.000005,0.772848,0.921176,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
33.600000,-1.640833,1.000000,0.455943,0.000000,0.000005,0.772754,0.921142,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
33.700000,-1.740421,1.000000,0.455943,0.000000,0.000005,0.772663,0.921109,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
33.800000,-1.836387,1.000000,0.455943,0.000000,0.000005,0.772575,0.921077,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
33.900000,-1.928530,1.000000,0.455943,0.000000,0.000005,0.772489,0.921046,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
34.000000,-2.016660,1.000000,0.455943,0.000000,0.000005,0.772407,0.921016,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
34.100000,-2.100594,1.000000,0.455943,0.000000,0.000005,0.772327,0.920988,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
34.200000,-2.180158,1.000000,0.455943,0.000000,0.000005,0.772250,0.920960,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
34.300000,-2.255187,1.000000,0.455943,0.000000,0.000005,0.772176,0.920933,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
34.400000,-2.325526,1.000000,0.455943,0.000000,0.000005,0.772104,0.920907,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
34.500000,-2.391029,1.000000,0.455943,0.000000,0.000005,0.772034,0.920881,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
34.600000,-2.451560,1.000000,0.455943,0.000000,0.000005,0.771966,0.920857,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
34.700000,-2.506993,1.000000,0.455943,0.000000,0.000005,0.771901,0.920833,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
34.800000,-2.557214,1.000000,0.455943,0.000000,0.000005,0.771838,0.920810,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
34.900000,-2.602119,1.000000,0.455943,0.000000,0.000005,0.771777,0.920788,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
35.000000,-2.641615,1.000000,0.455943,0.000000,0.000005,0.771718,0.920767,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
35.100000,-2.675620,1.000000,0.455943,0.000000,0.000005,0.771661,0.920746,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
35.200000,-2.704063,1.000000,0.455943,0.000000,0.000005,0.771605,0.920726,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
35.300000,-2.726886,1.000000,0.455943,0.000000,0.000005,0.771552,0.920707,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
35.400000,-2.744042,1.000000,0.455943,0.000000,0.000005,0.771500,0.920688,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
35.500000,-2.755494,1.000000,0.455943,0.000000,0.000005,0.771450,0.920670,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
35.600000,-2.761221,1.000000,0.455943,0.000000,0.000005,0.771402,0.920653,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
35.700000,-2.761209,1.000000,0.455943,0.000000,0.000005,0.771355,0.920636,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
35.800000,-2.755459,1.000000,0.455943,0.000000,0.000005,0.771310,0.920619,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
35.900000,-2.743983,1.000000,0.455943,0.000000,0.000005,0.771266,0.920603,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
36.000000,-2.726805,1.000000,0.455943,0.000000,0.000005,0.771224,0.920588,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
36.100000,-2.703962,1.000000,0.455943,0.000000,0.000005,0.771183,0.920573,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
36.200000,-2.675500,1.000000,0.455943,0.000000,0.000005,0.771143,0.920559,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
36.300000,-2.641479,1.000000,0.455943,0.000000,0.000005,0.771105,0.920545,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
36.400000,-2.601969,1.000000,0.455943,0.000000,0.000005,0.771068,0.920532,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
36.500000,-2.557054,1.000000,0.455943,0.000000,0.000005,0.771032,0.920519,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
36.600000,-2.506826,1.000000,0.455943,0.000000,0.000005,0.770998,0.920506,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
36.700000,-2.451389,1.000000,0.455943,0.000000,0.000005,0.770964,0.920494,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
36.800000,-2.390860,1.000000,0.455943,0.000000,0.000005,0.770932,0.920482,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
36.900000,-2.325364,1.000000,0.455943,0.000000,0.000005,0.770900,0.920471,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
37.000000,-2.255036,1.000000,0.455943,0.000000,0.000005,0.770870,0.920460,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
37.100000,-2.180024,1.000000,0.455943,0.000000,0.000005,0.770841,0.920449,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
37.200000,-2.100483,1.000000,0.455943,0.000000,0.000005,0.770812,0.920439,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
37.300000,-2.016579,1.000000,0.455943,0.000000,0.000005,0.770785,0.920429,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
37.400000,-1.928486,1.000000,0.455943,0.000000,0.000005,0.770758,0.920420,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
37.500000,-1.836387,1.000000,0.455943,0.000000,0.000005,0.770733,0.920410,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
37.600000,-1.740473,1.000000,0.455943,0.000000,0.000005,0.770708,0.920401,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
37.700000,-1.640944,1.000000,0.455943,0.000000,0.000005,0.770684,0.920393,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
37.800000,-1.538006,1.000000,0.455943,0.000000,0.000005,0.770661,0.920384,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
37.900000,-1.431874,1.000000,0.455943,0.000000,0.000005,0.770638,0.920376,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
38.000000,-1.322768,1.000000,0.455943,0.000000,0.000005,0.770616,0.920368,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
38.100000,-1.210915,1.000000,0.455943,0.000000,0.000005,0.770595,0.920361,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
38.200000,-1.096548,1.000000,0.455943,0.000000,0.000005,0.770575,0.920353,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
38.300000,-0.979903,1.000000,0.455943,0.000000,0.000005,0.770555,0.920346,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
38.400000,-0.861223,1.000000,0.455943,0.000000,0.000005,0.770536,0.920339,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
38.500000,-0.740756,1.000000,0.455943,0.000000,0.000005,0.770518,0.920333,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
38.600000,-0.618750,1.000000,0.455943,0.000000,0.000005,0.770500,0.920326,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
38.700000,-0.495461,1.000000,0.455943,0.000000,0.000005,0.770483,0.920320,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
38.800000,-0.371143,1.000000,0.455943,0.000000,0.000005,0.770466,0.920314,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
38.900000,-0.246056,1.000000,0.455943,0.000000,0.000005,0.770450,0.920308,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
39.000000,-0.120459,1.000000,0.455943,0.000000,0.000005,0.770435,0.920302,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
39.100000,0.005386,1.000000,0.455943,0.000000,0.000005,0.770420,0.920297,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
39.200000,0.131219,1.000000,0.455943,0.000000,0.000005,0.770405,0.920292,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
39.300000,0.256778,1.000000,0.455943,0.000000,0.000005,0.770391,0.920287,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
39.400000,0.381802,1.000000,0.455943,0.000000,0.000005,0.770377,0.920282,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
39.500000,0.506031,1.000000,0.455943,0.000000,0.000005,0.770364,0.920277,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
39.600000,0.629206,1.000000,0.455943,0.000000,0.000005,0.770351,0.920272,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
39.700000,0.751073,1.000000,0.455943,0.000000,0.000005,0.770339,0.920268,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
39.800000,0.871377,1.000000,0.455943,0.000000,0.000005,0.770327,0.920263,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
39.900000,0.989870,1.000000,0.455943,0.000000,0.000005,0.770316,0.920259,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
40.000000,1.106303,1.000000,0.455943,0.000000,0.000005,0.770304,0.920255,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
40.100000,1.220437,1.000000,0.455943,0.000000,0.000006,0.770294,0.920251,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
40.200000,1.332033,1.000000,0.455943,0.000000,0.000006,0.770283,0.920247,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
40.300000,1.440859,1.000000,0.455943,0.000000,0.000005,0.770273,0.920244,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
40.400000,1.546690,1.000000,0.455943,0.000000,0.000005,0.770263,0.920240,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
40.500000,1.649305,1.000000,0.455943,0.000000,0.000005,0.770254,0.920237,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
40.600000,1.748492,1.000000,0.455943,0.000000,0.000005,0.770245,0.920234,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
40.700000,1.844044,1.000000,0.455943,0.000000,0.000005,0.770236,0.920230,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
40.800000,1.935763,1.000000,0.455943,0.000000,0.000005,0.770227,0.920227,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
40.900000,2.023457,1.000000,0.455943,0.000000,0.000005,0.770219,0.920224,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
41.000000,2.106946,1.000000,0.455943,0.000000,0.000005,0.770211,0.920221,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
41.100000,2.186054,1.000000,0.455943,0.000000,0.000005,0.770203,0.920219,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
41.200000,2.260619,1.000000,0.455943,0.000000,0.000005,0.770196,0.920216,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
41.300000,2.330485,1.000000,0.455943,0.000000,0.000005,0.770189,0.920213,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
41.400000,2.395506,1.000000,0.455943,0.000000,0.000005,0.770182,0.920211,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
41.500000,2.455549,1.000000,0.455943,0.000000,0.000005,0.770175,0.920208,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
41.600000,2.510487,1.000000,0.455943,0.000000,0.000005,0.770168,0.920206,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
41.700000,2.560208,1.000000,0.455943,0.000000,0.000005,0.770162,0.920204,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
41.800000,2.604606,1.000000,0.455943,0.000000,0.000005,0.770156,0.920201,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
41.900000,2.643591,1.000000,0.455943,0.000000,0.000005,0.770150,0.920199,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
42.000000,2.677082,1.000000,0.455943,0.000000,0.000005,0.770144,0.920197,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
42.100000,2.705008,1.000000,0.455943,0.000000,0.000005,0.770139,0.920195,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
42.200000,2.727312,1.000000,0.455943,0.000000,0.000005,0.770133,0.920193,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
42.300000,2.743947,1.000000,0.455943,0.000000,0.000005,0.770128,0.920191,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
42.400000,2.754879,1.000000,0.455943,0.000000,0.000005,0.770123,0.920190,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
42.500000,2.760085,1.000000,0.455943,0.000000,0.000005,0.770118,0.920188,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
42.600000,2.759554,1.000000,0.455943,0.000000,0.000005,0.770114,0.920186,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
42.700000,2.753288,1.000000,0.455943,0.000000,0.000005,0.770109,0.920184,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
42.800000,2.741299,1.000000,0.455943,0.000000,0.000005,0.770105,0.920183,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
42.900000,2.723613,1.000000,0.455943,0.000000,0.000005,0.770100,0.920181,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
43.000000,2.700265,1.000000,0.455943,0.000000,0.000005,0.770096,0.920180,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
43.100000,2.671306,1.000000,0.455943,0.000000,0.000005,0.770092,0.920178,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
43.200000,2.636794,1.000000,0.455943,0.000000,0.000005,0.770088,0.920177,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
43.300000,2.596803,1.000000,0.455943,0.000000,0.000005,0.770085,0.920176,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
43.400000,2.551413,1.000000,0.455943,0.000000,0.000005,0.770081,0.920174,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
43.500000,2.500722,1.000000,0.455943,0.000000,0.000005,0.770078,0.920173,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
43.600000,2.444832,1.000000,0.455943,0.000000,0.000005,0.770074,0.920172,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
43.700000,2.383861,1.000000,0.455943,0.000000,0.000005,0.770071,0.920171,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
43.800000,2.317936,1.000000,0.455943,0.000000,0.000005,0.770068,0.920170,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
43.900000,2.247193,1.000000,0.455943,0.000000,0.000005,0.770065,0.920168,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
44.000000,2.171780,1.000000,0.455943,0.000000,0.000005,0.770062,0.920167,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
44.100000,2.091853,1.000000,0.455943,0.000000,0.000005,0.770059,0.920166,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
44.200000,2.007578,1.000000,0.455943,0.000000,0.000005,0.770056,0.920165,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
44.300000,1.919130,1.000000,0.455943,0.000000,0.000005,0.770054,0.920164,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
44.400000,1.826694,1.000000,0.455943,0.000000,0.000005,0.770051,0.920163,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
44.500000,1.730462,1.000000,0.455943,0.000000,0.000005,0.770049,0.920163,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
44.600000,1.630633,1.000000,0.455943,0.000000,0.000005,0.770046,0.920162,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
44.700000,1.527415,1.000000,0.455943,0.000000,0.000005,0.770044,0.920161,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
44.800000,1.421023,1.000000,0.455943,0.000000,0.000005,0.770042,0.920160,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
44.900000,1.311677,1.000000,0.455943,0.000000,0.000005,0.770039,0.920159,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
45.000000,1.199605,1.000000,0.455943,0.000000,0.000005,0.770037,0.920158,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
45.100000,1.085040,1.000000,0.455943,0.000000,0.000005,0.770035,0.920158,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
45.200000,0.968220,1.000000,0.455943,0.000000,0.000005,0.770033,0.920157,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
45.300000,0.849387,1.000000,0.455943,0.000000,0.000005,0.770031,0.920156,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
45.400000,0.728790,1.000000,0.455943,0.000000,0.000005,0.770030,0.920156,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
45.500000,0.606678,1.000000,0.455943,0.000000,0.000005,0.770028,0.920155,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
45.600000,0.483305,1.000000,0.455943,0.000000,0.000005,0.770026,0.920154,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
45.700000,0.358928,1.000000,0.455943,0.000000,0.000005,0.770024,0.920154,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
45.800000,0.233804,1.000000,0.455943,0.000000,0.000005,0.770023,0.920153,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
45.900000,0.108196,1.000000,0.455943,0.000000,0.000005,0.770021,0.920153,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
46.000000,-0.017638,1.000000,0.455943,0.000000,0.000005,0.770020,0.920152,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
46.100000,-0.143435,1.000000,0.455943,0.000000,0.000005,0.770018,0.920152,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
46.200000,-0.268933,1.000000,0.455943,0.000000,0.000005,0.770017,0.920151,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
46.300000,-0.393873,1.000000,0.455943,0.000000,0.000005,0.770015,0.920151,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
46.400000,-0.517993,1.000000,0.455943,0.000000,0.000005,0.770014,0.920150,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
46.500000,-0.641037,1.000000,0.455943,0.000000,0.000006,0.770013,0.920150,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
46.600000,-0.762749,1.000000,0.455943,0.000000,0.000006,0.770012,0.920149,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
46.700000,-0.882874,1.000000,0.455943,0.000000,0.000005,0.770010,0.920149,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
46.800000,-1.001165,1.000000,0.455943,0.000000,0.000005,0.770009,0.920148,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
46.900000,-1.117375,1.000000,0.455943,0.000000,0.000005,0.770008,0.920148,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
47.000000,-1.231262,1.000000,0.455943,0.000000,0.000005,0.770007,0.920147,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
47.100000,-1.342590,1.000000,0.455943,0.000000,0.000005,0.770006,0.920147,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
47.200000,-1.451127,1.000000,0.455943,0.000000,0.000005,0.770005,0.920147,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
47.300000,-1.556648,1.000000,0.455943,0.000000,0.000005,0.770004,0.920146,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
47.400000,-1.658934,1.000000,0.455943,0.000000,0.000005,0.770003,0.920146,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
47.500000,-1.757771,1.000000,0.455943,0.000000,0.000005,0.770002,0.920146,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
47.600000,-1.852955,1.000000,0.455943,0.000000,0.000005,0.770001,0.920145,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
47.700000,-1.944288,1.000000,0.455943,0.000000,0.000005,0.770000,0.920145,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
47.800000,-2.031579,1.000000,0.455943,0.000000,0.000005,0.770000,0.920145,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
47.900000,-2.114647,1.000000,0.455943,0.000000,0.000005,0.769999,0.920144,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
48.000000,-2.193321,1.000000,0.455943,0.000000,0.000005,0.769998,0.920144,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
48.100000,-2.267435,1.000000,0.455943,0.000000,0.000005,0.769997,0.920144,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
48.200000,-2.336837,1.000000,0.455943,0.000000,0.000005,0.769997,0.920144,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
48.300000,-2.401381,1.000000,0.455943,0.000000,0.000005,0.769996,0.920143,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
48.400000,-2.460935,1.000000,0.455943,0.000000,0.000005,0.769995,0.920143,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
48.500000,-2.515373,1.000000,0.455943,0.000000,0.000005,0.769994,0.920143,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
48.600000,-2.564583,1.000000,0.455943,0.000000,0.000005,0.769994,0.920143,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
48.700000,-2.608463,1.000000,0.455943,0.000000,0.000005,0.769993,0.920142,0.000000,0.000000,0.000000,stable,0.000000,0.000000,0.000000,0.000000,1.000000
