t,S(t),A_mean(t),f_mean(t),effort(t),cpu_step(t),C(t),E(t),L(t),variance_d2S,entropy_S,effort_status,mean_abs_error,mean_high_effort,d_effort_dt,t_retour,max_median_ratio
42,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.053680,0.500000,stable,0.255773,0.023283,0,0.100000,1.618034
42.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.977272,0.500000,stable,0.158080,0.023228,0,0.100000,1.618034
42.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.911988,0.500000,stable,0.000005,0.023173,0,0.100000,1.618034
42.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.332668,0.500000,stable,0.158071,0.023118,0,0.100000,1.618034
42.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.026724,0.500000,stable,0.255770,0.023063,0,0.100000,1.618034
42.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.016917,0.500000,stable,0.255773,0.023009,0,0.100000,1.618034
42.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.924038,0.500000,stable,0.158080,0.022955,0,0.100000,1.618034
42.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.876654,0.500000,stable,0.000005,0.022901,0,0.100000,1.618034
42.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.330044,0.500000,stable,0.158071,0.022848,0,0.100000,1.618034
42.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.052515,0.500000,stable,0.255770,0.022794,0,0.100000,1.618034
43,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.064331,0.500000,stable,0.255773,0.022741,0,0.100000,1.618034
43.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.989642,0.500000,stable,0.158080,0.022689,0,0.100000,1.618034
43.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.948991,0.500000,stable,0.000005,0.022636,0,0.100000,1.618034
43.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.383055,0.500000,stable,0.158071,0.022584,0,0.100000,1.618034
43.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.061350,0.500000,stable,0.255770,0.022532,0,0.100000,1.618034
43.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.029238,0.500000,stable,0.255773,0.022480,0,0.100000,1.618034
43.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.938820,0.500000,stable,0.158080,0.022428,0,0.100000,1.618034
43.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.915251,0.500000,stable,0.000005,0.022377,0,0.100000,1.618034
43.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.380541,0.500000,stable,0.158071,0.022326,0,0.100000,1.618034
43.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.085965,0.500000,stable,0.255770,0.022275,0,0.100000,1.618034
44,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.074497,0.500000,stable,0.255773,0.022225,0,0.100000,1.618034
44.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.001450,0.500000,stable,0.158080,0.022174,0,0.100000,1.618034
44.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.984319,0.500000,stable,0.000005,0.022124,0,0.100000,1.618034
44.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.431163,0.500000,stable,0.158071,0.022074,0,0.100000,1.618034
44.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.094397,0.500000,stable,0.255770,0.022024,0,0.100000,1.618034
44.500000,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.040961,0.500000,stable,0.255773,0.021975,0,0.100000,1.618034
44.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.952881,0.500000,stable,0.158080,0.021926,0,0.100000,1.618034
44.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.952068,0.500000,stable,0.000005,0.021877,0,0.100000,1.618034
44.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.428752,0.500000,stable,0.158071,0.021828,0,0.100000,1.618034
44.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.117915,0.500000,stable,0.255770,0.021779,0,0.100000,1.618034
45,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.084210,0.500000,stable,0.255773,0.021731,0,0.100000,1.618034
45.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.012735,0.500000,stable,0.158080,0.021683,0,0.100000,1.618034
45.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.018084,0.500000,stable,0.000005,0.021635,0,0.100000,1.618034
45.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.477144,0.500000,stable,0.158071,0.021587,0,0.100000,1.618034
45.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.125971,0.500000,stable,0.255770,0.021539,0,0.100000,1.618034
45.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.052130,0.500000,stable,0.255773,0.021492,0,0.100000,1.618034
45.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.966271,0.500000,stable,0.158080,0.021445,0,0.100000,1.618034
45.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.987224,0.500000,stable,0.000005,0.021398,0,0.100000,1.618034
45.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.474829,0.500000,stable,0.158071,0.021351,0,0.100000,1.618034
45.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.148463,0.500000,stable,0.255770,0.021305,0,0.100000,1.618034
46,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.093500,0.500000,stable,0.255773,0.021258,0,0.100000,1.618034
46.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.023531,0.500000,stable,0.158080,0.021212,0,0.100000,1.618034
46.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.050387,0.500000,stable,0.000005,0.021166,0,0.100000,1.618034
46.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.521135,0.500000,stable,0.158071,0.021121,0,0.100000,1.618034
46.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.156167,0.500000,stable,0.255770,0.021075,0,0.100000,1.618034
46.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.062783,0.500000,stable,0.255773,0.021030,0,0.100000,1.618034
46.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.979038,0.500000,stable,0.158080,0.020985,0,0.100000,1.618034
46.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.020831,0.500000,stable,0.000005,0.020940,0,0.100000,1.618034
46.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.518911,0.500000,stable,0.158071,0.020895,0,0.100000,1.618034
46.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.177699,0.500000,stable,0.255770,0.020850,0,0.100000,1.618034
47,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.102393,0.500000,stable,0.255773,0.020806,0,0.100000,1.618034
47.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.033867,0.500000,stable,0.158080,0.020762,0,0.100000,1.618034
47.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.081322,0.500000,stable,0.000005,0.020718,0,0.100000,1.618034
47.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.563262,0.500000,stable,0.158071,0.020674,0,0.100000,1.618034
47.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.185074,0.500000,stable,0.255770,0.020630,0,0.100000,1.618034
47.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.072955,0.500000,stable,0.255773,0.020587,0,0.100000,1.618034
47.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.991223,0.500000,stable,0.158080,0.020544,0,0.100000,1.618034
47.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.052989,0.500000,stable,0.000005,0.020501,0,0.100000,1.618034
47.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.561125,0.500000,stable,0.158071,0.020458,0,0.100000,1.618034
47.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.205707,0.500000,stable,0.255770,0.020415,0,0.100000,1.618034
48,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.110915,0.500000,stable,0.255773,0.020373,0,0.100000,1.618034
48.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.043775,0.500000,stable,0.158080,0.020330,0,0.100000,1.618034
48.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.110973,0.500000,stable,0.000005,0.020288,0,0.100000,1.618034
48.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.603642,0.500000,stable,0.158071,0.020246,0,0.100000,1.618034
48.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.212774,0.500000,stable,0.255770,0.020204,0,0.100000,1.618034
48.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.082677,0.500000,stable,0.255773,0.020163,0,0.100000,1.618034
48.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.002866,0.500000,stable,0.158080,0.020121,0,0.100000,1.618034
48.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.083788,0.500000,stable,0.000005,0.020080,0,0.100000,1.618034
48.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.601586,0.500000,stable,0.158071,0.020039,0,0.100000,1.618034
48.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.232561,0.500000,stable,0.255770,0.019998,0,0.100000,1.618034
49,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.119088,0.500000,stable,0.255773,0.019957,0,0.100000,1.618034
49.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.053278,0.500000,stable,0.158080,0.019916,0,0.100000,1.618034
49.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.139418,0.500000,stable,0.000005,0.019876,0,0.100000,1.618034
49.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.642382,0.500000,stable,0.158071,0.019835,0,0.100000,1.618034
49.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.239339,0.500000,stable,0.255770,0.019795,0,0.100000,1.618034
49.500000,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.091978,0.500000,stable,0.255773,0.019755,0,0.100000,1.618034
49.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.014002,0.500000,stable,0.158080,0.019715,0,0.100000,1.618034
49.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.113313,0.500000,stable,0.000005,0.019676,0,0.100000,1.618034
49.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.640402,0.500000,stable,0.158071,0.019636,0,0.100000,1.618034
49.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.258333,0.500000,stable,0.255770,0.019597,0,0.100000,1.618034
50,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.126933,0.500000,stable,0.255773,0.019558,0,0.100000,1.618034
50.100000,0.474239,0.268941,1,0,0.000013,1,0.268941,0,388.062402,0.500000,stable,0.158080,0.019519,0,0.100000,1.618034
50.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.166730,0.500000,stable,0.000005,0.019480,0,0.100000,1.618034
50.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.679579,0.500000,stable,0.158071,0.019441,0,0.100000,1.618034
50.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.264838,0.500000,stable,0.255770,0.019402,0,0.100000,1.618034
50.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.100885,0.500000,stable,0.255773,0.019364,0,0.100000,1.618034
50.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.024662,0.500000,stable,0.158080,0.019326,0,0.100000,1.618034
50.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.141642,0.500000,stable,0.000005,0.019288,0,0.100000,1.618034
50.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.677672,0.500000,stable,0.158071,0.019250,0,0.100000,1.618034
50.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.283086,0.500000,stable,0.255770,0.019212,0,0.100000,1.618034
51,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.134470,0.500000,stable,0.255773,0.019174,0,0.100000,1.618034
51.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.071169,0.500000,stable,0.158080,0.019137,0,0.100000,1.618034
51.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.192975,0.500000,stable,0.000005,0.019099,0,0.100000,1.618034
51.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.715323,0.500000,stable,0.158071,0.019062,0,0.100000,1.618034
51.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.289335,0.500000,stable,0.255770,0.019025,0,0.100000,1.618034
51.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.109423,0.500000,stable,0.255773,0.018988,0,0.100000,1.618034
51.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.034877,0.500000,stable,0.158080,0.018951,0,0.100000,1.618034
51.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.168846,0.500000,stable,0.000005,0.018915,0,0.100000,1.618034
51.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.713484,0.500000,stable,0.158071,0.018878,0,0.100000,1.618034
51.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.306878,0.500000,stable,0.255770,0.018842,0,0.100000,1.618034
52,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.141717,0.500000,stable,0.255773,0.018805,0,0.100000,1.618034
52.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.079600,0.500000,stable,0.158080,0.018769,0,0.100000,1.618034
52.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.218215,0.500000,stable,0.000005,0.018733,0,0.100000,1.618034
52.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.749698,0.500000,stable,0.158071,0.018698,0,0.100000,1.618034
52.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.312887,0.500000,stable,0.255770,0.018662,0,0.100000,1.618034
52.500000,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.117613,0.500000,stable,0.255773,0.018626,0,0.100000,1.618034
52.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.044673,0.500000,stable,0.158080,0.018591,0,0.100000,1.618034
52.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.194990,0.500000,stable,0.000005,0.018556,0,0.100000,1.618034
52.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.747925,0.500000,stable,0.158071,0.018520,0,0.100000,1.618034
52.900000,-0.474239,0.268941,1,0,0.000012,1,0.268941,0,387.329766,0.500000,stable,0.255770,0.018485,0,0.100000,1.618034
53,-0.000000,0.268941,1,0,0.000011,1,0.268941,0,388.148689,0.500000,stable,0.255773,0.018451,0,0.100000,1.618034
53.100000,0.474239,0.268941,1,0,0.000011,1,0.268941,0,388.087713,0.500000,stable,0.158080,0.018416,0,0.100000,1.618034
53.200000,0.767335,0.268941,1,0,0.000011,1,0.268941,0,387.242505,0.500000,stable,0.000005,0.018381,0,0.100000,1.618034
53.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.782782,0.500000,stable,0.158071,0.018347,0,0.100000,1.618034
53.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.335547,0.500000,stable,0.255770,0.018312,0,0.100000,1.618034
53.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.125477,0.500000,stable,0.255773,0.018278,0,0.100000,1.618034
53.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.054077,0.500000,stable,0.158080,0.018244,0,0.100000,1.618034
53.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.220136,0.500000,stable,0.000005,0.018210,0,0.100000,1.618034
53.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.781070,0.500000,stable,0.158071,0.018176,0,0.100000,1.618034
53.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.351800,0.500000,stable,0.255770,0.018143,0,0.100000,1.618034
54,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.155403,0.500000,stable,0.255773,0.018109,0,0.100000,1.618034
54.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.095526,0.500000,stable,0.158080,0.018075,0,0.100000,1.618034
54.200000,0.767335,0.268941,1,0,0.000011,1,0.268941,0,387.265899,0.500000,stable,0.000005,0.018042,0,0.100000,1.618034
54.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.814645,0.500000,stable,0.158071,0.018009,0,0.100000,1.618034
54.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.357366,0.500000,stable,0.255770,0.017976,0,0.100000,1.618034
54.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.133034,0.500000,stable,0.255773,0.017943,0,0.100000,1.618034
54.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.063110,0.500000,stable,0.158080,0.017910,0,0.100000,1.618034
54.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.244338,0.500000,stable,0.000005,0.017877,0,0.100000,1.618034
54.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.812991,0.500000,stable,0.158071,0.017845,0,0.100000,1.618034
54.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.373026,0.500000,stable,0.255770,0.017812,0,0.100000,1.618034
55,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.161871,0.500000,stable,0.255773,0.017780,0,0.100000,1.618034
55.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.103055,0.500000,stable,0.158080,0.017747,0,0.100000,1.618034
55.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.288446,0.500000,stable,0.000005,0.017715,0,0.100000,1.618034
55.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.845354,0.500000,stable,0.158071,0.017683,0,0.100000,1.618034
55.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.378389,0.500000,stable,0.255770,0.017651,0,0.100000,1.618034
55.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.140301,0.500000,stable,0.255773,0.017620,0,0.100000,1.618034
55.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.071794,0.500000,stable,0.158080,0.017588,0,0.100000,1.618034
55.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.267650,0.500000,stable,0.000005,0.017556,0,0.100000,1.618034
55.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.843756,0.500000,stable,0.158071,0.017525,0,0.100000,1.618034
55.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.393489,0.500000,stable,0.255770,0.017493,0,0.100000,1.618034
56,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.168109,0.500000,stable,0.255773,0.017462,0,0.100000,1.618034
56.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.110316,0.500000,stable,0.158080,0.017431,0,0.100000,1.618034
56.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.310190,0.500000,stable,0.000005,0.017400,0,0.100000,1.618034
56.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.874970,0.500000,stable,0.158071,0.017369,0,0.100000,1.618034
56.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.398660,0.500000,stable,0.255770,0.017338,0,0.100000,1.618034
56.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.147294,0.500000,stable,0.255773,0.017308,0,0.100000,1.618034
56.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.080150,0.500000,stable,0.158080,0.017277,0,0.100000,1.618034
56.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.290119,0.500000,stable,0.000005,0.017247,0,0.100000,1.618034
56.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.873425,0.500000,stable,0.158071,0.017216,0,0.100000,1.618034
56.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.413228,0.500000,stable,0.255770,0.017186,0,0.100000,1.618034
57,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.174127,0.500000,stable,0.255773,0.017156,0,0.100000,1.618034
57.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.117323,0.500000,stable,0.158080,0.017126,0,0.100000,1.618034
57.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.331174,0.500000,stable,0.000005,0.017096,0,0.100000,1.618034
57.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.903552,0.500000,stable,0.158071,0.017066,0,0.100000,1.618034
57.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.418217,0.500000,stable,0.255770,0.017036,0,0.100000,1.618034
57.500000,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.154029,0.500000,stable,0.255773,0.017007,0,0.100000,1.618034
57.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.088194,0.500000,stable,0.158080,0.016977,0,0.100000,1.618034
57.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.311791,0.500000,stable,0.000005,0.016948,0,0.100000,1.618034
57.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.902057,0.500000,stable,0.158071,0.016918,0,0.100000,1.618034
57.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.432282,0.500000,stable,0.255770,0.016889,0,0.100000,1.618034
58,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.179937,0.500000,stable,0.255773,0.016860,0,0.100000,1.618034
58.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.124088,0.500000,stable,0.158080,0.016831,0,0.100000,1.618034
58.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.351436,0.500000,stable,0.000005,0.016802,0,0.100000,1.618034
58.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.931151,0.500000,stable,0.158071,0.016773,0,0.100000,1.618034
58.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.437098,0.500000,stable,0.255770,0.016745,0,0.100000,1.618034
58.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.160520,0.500000,stable,0.255773,0.016716,0,0.100000,1.618034
58.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.095945,0.500000,stable,0.158080,0.016687,0,0.100000,1.618034
58.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.332707,0.500000,stable,0.000005,0.016659,0,0.100000,1.618034
58.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.929704,0.500000,stable,0.158071,0.016631,0,0.100000,1.618034
58.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.450685,0.500000,stable,0.255770,0.016602,0,0.100000,1.618034
59,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.185549,0.500000,stable,0.255773,0.016574,0,0.100000,1.618034
59.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.130625,0.500000,stable,0.158080,0.016546,0,0.100000,1.618034
59.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.371014,0.500000,stable,0.000005,0.016518,0,0.100000,1.618034
59.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.957819,0.500000,stable,0.158071,0.016490,0,0.100000,1.618034
59.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.455338,0.500000,stable,0.255770,0.016463,0,0.100000,1.618034
59.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.166779,0.500000,stable,0.255773,0.016435,0,0.100000,1.618034
59.600000,-0.474239,0.268941,1,0,0.000012,1,0.268941,0,388.103417,0.500000,stable,0.158080,0.016407,0,0.100000,1.618034
59.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.352906,0.500000,stable,0.000005,0.016380,0,0.100000,1.618034
59.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.956417,0.500000,stable,0.158071,0.016353,0,0.100000,1.618034
59.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.468471,0.500000,stable,0.255770,0.016325,0,0.100000,1.618034
60,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.190975,0.500000,stable,0.255773,0.016298,0,0.100000,1.618034
60.100000,0.474239,0.268941,1,0,0.000013,1,0.268941,0,388.136944,0.500000,stable,0.158080,0.016271,0,0.100000,1.618034
60.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.389942,0.500000,stable,0.000005,0.016244,0,0.100000,1.618034
60.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.983601,0.500000,stable,0.158071,0.016217,0,0.100000,1.618034
60.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.472968,0.500000,stable,0.255770,0.016190,0,0.100000,1.618034
60.500000,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.172819,0.500000,stable,0.255773,0.016163,0,0.100000,1.618034
60.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.110627,0.500000,stable,0.158080,0.016137,0,0.100000,1.618034
60.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.372424,0.500000,stable,0.000005,0.016110,0,0.100000,1.618034
60.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,386.982242,0.500000,stable,0.158071,0.016084,0,0.100000,1.618034
60.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.485670,0.500000,stable,0.255770,0.016057,0,0.100000,1.618034
61,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.196221,0.500000,stable,0.255773,0.016031,0,0.100000,1.618034
61.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.143056,0.500000,stable,0.158080,0.016005,0,0.100000,1.618034
61.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.408251,0.500000,stable,0.000005,0.015978,0,0.100000,1.618034
61.300000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.008540,0.500000,stable,0.158071,0.015952,0,0.100000,1.618034
61.400000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.490019,0.500000,stable,0.255770,0.015926,0,0.100000,1.618034
61.500000,0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.178651,0.500000,stable,0.255773,0.015901,0,0.100000,1.618034
61.600000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.117586,0.500000,stable,0.158080,0.015875,0,0.100000,1.618034
61.700000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.391295,0.500000,stable,0.000005,0.015849,0,0.100000,1.618034
61.800000,-0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.007223,0.500000,stable,0.158071,0.015823,0,0.100000,1.618034
61.900000,-0.474239,0.268941,1,0,0.000010,1,0.268941,0,387.502309,0.500000,stable,0.255770,0.015798,0,0.100000,1.618034
62,-0.000000,0.268941,1,0,0.000010,1,0.268941,0,388.201299,0.500000,stable,0.255773,0.015772,0,0.100000,1.618034
62.100000,0.474239,0.268941,1,0,0.000010,1,0.268941,0,388.148971,0.500000,stable,0.158080,0.015747,0,0.100000,1.618034
62.200000,0.767335,0.268941,1,0,0.000010,1,0.268941,0,387.425971,0.500000,stable,0.000005,0.015722,0,0.100000,1.618034
